keyword,popular_status,popular_evidence,smart_status,smart_evidence,check_status,error,url,checked_at_utc,attempts
그랜저,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B7%B8%EB%9E%9C%EC%A0%80,2026-07-21T16:23:56+00:00,1
셀토스하이브리드,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%85%80%ED%86%A0%EC%8A%A4%ED%95%98%EC%9D%B4%EB%B8%8C%EB%A6%AC%EB%93%9C,2026-07-21T16:24:01+00:00,1
랜드로버,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%9E%9C%EB%93%9C%EB%A1%9C%EB%B2%84,2026-07-21T16:24:07+00:00,1
기아셀토스,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B8%B0%EC%95%84%EC%85%80%ED%86%A0%EC%8A%A4,2026-07-21T16:24:11+00:00,1
기아스포티지,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B8%B0%EC%95%84%EC%8A%A4%ED%8F%AC%ED%8B%B0%EC%A7%80,2026-07-21T16:24:16+00:00,1
EQ900,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=EQ900,2026-07-21T16:24:20+00:00,1
크라이슬러,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%81%AC%EB%9D%BC%EC%9D%B4%EC%8A%AC%EB%9F%AC,2026-07-21T16:24:24+00:00,1
SM7,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=SM7,2026-07-21T16:24:29+00:00,1
카니발4세대,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%B9%B4%EB%8B%88%EB%B0%9C4%EC%84%B8%EB%8C%80,2026-07-21T16:24:33+00:00,1
1톤화물차,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=1%ED%86%A4%ED%99%94%EB%AC%BC%EC%B0%A8,2026-07-21T16:24:38+00:00,1
2019쏘렌토,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=2019%EC%8F%98%EB%A0%8C%ED%86%A0,2026-07-21T16:24:42+00:00,1
더뉴스포티지,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%8D%94%EB%89%B4%EC%8A%A4%ED%8F%AC%ED%8B%B0%EC%A7%80,2026-07-21T16:24:47+00:00,1
크라이슬러300C,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%81%AC%EB%9D%BC%EC%9D%B4%EC%8A%AC%EB%9F%AC300C,2026-07-21T16:24:51+00:00,1
셀토스견적,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%85%80%ED%86%A0%EC%8A%A4%EA%B2%AC%EC%A0%81,2026-07-21T16:24:56+00:00,1
올뉴말리부,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%98%AC%EB%89%B4%EB%A7%90%EB%A6%AC%EB%B6%80,2026-07-21T16:25:00+00:00,1
신형싼타페,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8B%A0%ED%98%95%EC%8B%BC%ED%83%80%ED%8E%98,2026-07-21T16:25:05+00:00,1
2018카니발,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=2018%EC%B9%B4%EB%8B%88%EB%B0%9C,2026-07-21T16:25:09+00:00,1
현대포터전기차,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%98%84%EB%8C%80%ED%8F%AC%ED%84%B0%EC%A0%84%EA%B8%B0%EC%B0%A8,2026-07-21T16:25:14+00:00,1
전기중고차,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%A0%84%EA%B8%B0%EC%A4%91%EA%B3%A0%EC%B0%A8,2026-07-21T16:25:18+00:00,1
셀토스하이브리드가격,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%85%80%ED%86%A0%EC%8A%A4%ED%95%98%EC%9D%B4%EB%B8%8C%EB%A6%AC%EB%93%9C%EA%B0%80%EA%B2%A9,2026-07-21T16:25:22+00:00,1
SUV중고차,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=SUV%EC%A4%91%EA%B3%A0%EC%B0%A8,2026-07-21T16:25:27+00:00,1
쏘렌토4세대,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8F%98%EB%A0%8C%ED%86%A04%EC%84%B8%EB%8C%80,2026-07-21T16:25:31+00:00,1
포르쉐파나메라,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%8F%AC%EB%A5%B4%EC%89%90%ED%8C%8C%EB%82%98%EB%A9%94%EB%9D%BC,2026-07-21T16:25:35+00:00,1
BMW340I,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMW340I,2026-07-21T16:25:40+00:00,1
BMW액티브투어러,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMW%EC%95%A1%ED%8B%B0%EB%B8%8C%ED%88%AC%EC%96%B4%EB%9F%AC,2026-07-21T16:25:44+00:00,1
테슬라모델X,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%85%8C%EC%8A%AC%EB%9D%BC%EB%AA%A8%EB%8D%B8X,2026-07-21T16:25:48+00:00,1
BMW7시리즈,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMW7%EC%8B%9C%EB%A6%AC%EC%A6%88,2026-07-21T16:25:53+00:00,1
벤츠GLS,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0GLS,2026-07-21T16:25:57+00:00,1
X7,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=X7,2026-07-21T16:26:02+00:00,1
BMWI7,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMWI7,2026-07-21T16:26:06+00:00,1
마세라티르반떼,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A7%88%EC%84%B8%EB%9D%BC%ED%8B%B0%EB%A5%B4%EB%B0%98%EB%96%BC,2026-07-21T16:26:11+00:00,1
BMWM340I,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMWM340I,2026-07-21T16:26:15+00:00,1
벤츠EQE,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0EQE,2026-07-21T16:26:19+00:00,1
렉서스UX,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A0%89%EC%84%9C%EC%8A%A4UX,2026-07-21T16:26:23+00:00,1
I4,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=I4,2026-07-21T16:26:28+00:00,1
에비에이터,없음,,있음,자동차 인기글,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%97%90%EB%B9%84%EC%97%90%EC%9D%B4%ED%84%B0,2026-07-21T16:26:32+00:00,1
볼보V90,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B3%BC%EB%B3%B4V90,2026-07-21T16:26:36+00:00,1
캐딜락CT5,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%BA%90%EB%94%9C%EB%9D%BDCT5,2026-07-21T16:26:41+00:00,1
마세라티그란투리스모,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A7%88%EC%84%B8%EB%9D%BC%ED%8B%B0%EA%B7%B8%EB%9E%80%ED%88%AC%EB%A6%AC%EC%8A%A4%EB%AA%A8,2026-07-21T16:26:45+00:00,1
EQB,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=EQB,2026-07-21T16:26:50+00:00,1
S7,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=S7,2026-07-21T16:26:56+00:00,1
벤츠G클래스,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0G%ED%81%B4%EB%9E%98%EC%8A%A4,2026-07-21T16:27:00+00:00,1
네비게이터,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%84%A4%EB%B9%84%EA%B2%8C%EC%9D%B4%ED%84%B0,2026-07-21T16:27:04+00:00,1
GLC쿠페,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=GLC%EC%BF%A0%ED%8E%98,2026-07-21T16:27:09+00:00,1
BMW430I,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMW430I,2026-07-21T16:27:13+00:00,1
볼보XC40,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B3%BC%EB%B3%B4XC40,2026-07-21T16:27:17+00:00,1
아우디Q8,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84%EC%9A%B0%EB%94%94Q8,2026-07-21T16:27:22+00:00,1
아우디E트론,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84%EC%9A%B0%EB%94%94E%ED%8A%B8%EB%A1%A0,2026-07-21T16:27:26+00:00,1
아우디R8,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84%EC%9A%B0%EB%94%94R8,2026-07-21T16:27:30+00:00,1
티구안,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%8B%B0%EA%B5%AC%EC%95%88,2026-07-21T16:27:35+00:00,1
아우디RS3,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84%EC%9A%B0%EB%94%94RS3,2026-07-21T16:27:39+00:00,1
투아렉,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%88%AC%EC%95%84%EB%A0%89,2026-07-21T16:27:43+00:00,1
Q8,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=Q8,2026-07-21T16:27:48+00:00,1
530I,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=530I,2026-07-21T16:27:52+00:00,1
RS7,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=RS7,2026-07-21T16:27:56+00:00,1
아우디RS6,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84%EC%9A%B0%EB%94%94RS6,2026-07-21T16:28:00+00:00,1
제네시스신형,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%A0%9C%EB%84%A4%EC%8B%9C%EC%8A%A4%EC%8B%A0%ED%98%95,2026-07-21T16:28:05+00:00,1
BMW330I,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMW330I,2026-07-21T16:28:09+00:00,1
파사트,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%8C%8C%EC%82%AC%ED%8A%B8,2026-07-21T16:28:13+00:00,1
에스컬레이드롱바디,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%97%90%EC%8A%A4%EC%BB%AC%EB%A0%88%EC%9D%B4%EB%93%9C%EB%A1%B1%EB%B0%94%EB%94%94,2026-07-21T16:28:18+00:00,1
중고차장기렌트,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%A4%91%EA%B3%A0%EC%B0%A8%EC%9E%A5%EA%B8%B0%EB%A0%8C%ED%8A%B8,2026-07-21T16:28:23+00:00,1
중고차렌탈,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%A4%91%EA%B3%A0%EC%B0%A8%EB%A0%8C%ED%83%88,2026-07-21T16:28:27+00:00,1
1년렌트카,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=1%EB%85%84%EB%A0%8C%ED%8A%B8%EC%B9%B4,2026-07-21T16:28:32+00:00,1
렌트리스차이,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A0%8C%ED%8A%B8%EB%A6%AC%EC%8A%A4%EC%B0%A8%EC%9D%B4,2026-07-21T16:28:36+00:00,1
단기렌트카,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%8B%A8%EA%B8%B0%EB%A0%8C%ED%8A%B8%EC%B9%B4,2026-07-21T16:28:40+00:00,1
신차,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8B%A0%EC%B0%A8,2026-07-21T16:28:45+00:00,1
자동차장기렌트,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9E%90%EB%8F%99%EC%B0%A8%EC%9E%A5%EA%B8%B0%EB%A0%8C%ED%8A%B8,2026-07-21T16:28:49+00:00,1
렌트카어플,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A0%8C%ED%8A%B8%EC%B9%B4%EC%96%B4%ED%94%8C,2026-07-21T16:28:53+00:00,1
