keyword,popular_status,popular_evidence,smart_status,smart_evidence,check_status,error,url,checked_at_utc,attempts
EV6롱레인지,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=EV6%EB%A1%B1%EB%A0%88%EC%9D%B8%EC%A7%80,2026-07-21T16:29:50+00:00,1
기아K3,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B8%B0%EC%95%84K3,2026-07-21T16:29:55+00:00,1
SUV추천,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=SUV%EC%B6%94%EC%B2%9C,2026-07-21T16:29:59+00:00,1
포르쉐,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%8F%AC%EB%A5%B4%EC%89%90,2026-07-21T16:30:04+00:00,1
K5하이브리드,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=K5%ED%95%98%EC%9D%B4%EB%B8%8C%EB%A6%AC%EB%93%9C,2026-07-21T16:30:08+00:00,1
벤츠G바겐,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0G%EB%B0%94%EA%B2%90,2026-07-21T16:30:12+00:00,1
렉스턴,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A0%89%EC%8A%A4%ED%84%B4,2026-07-21T16:30:17+00:00,1
벨로스터,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A8%EB%A1%9C%EC%8A%A4%ED%84%B0,2026-07-21T16:30:21+00:00,1
기아스포티지하이브리드,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B8%B0%EC%95%84%EC%8A%A4%ED%8F%AC%ED%8B%B0%EC%A7%80%ED%95%98%EC%9D%B4%EB%B8%8C%EB%A6%AC%EB%93%9C,2026-07-21T16:30:26+00:00,1
EV6,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=EV6,2026-07-21T16:30:30+00:00,1
싼타페하이브리드,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8B%BC%ED%83%80%ED%8E%98%ED%95%98%EC%9D%B4%EB%B8%8C%EB%A6%AC%EB%93%9C,2026-07-21T16:30:35+00:00,1
그랜저IG,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B7%B8%EB%9E%9C%EC%A0%80IG,2026-07-21T16:30:39+00:00,1
아반떼AD,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84%EB%B0%98%EB%96%BCAD,2026-07-21T16:30:43+00:00,1
중고차장기렌트,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%A4%91%EA%B3%A0%EC%B0%A8%EC%9E%A5%EA%B8%B0%EB%A0%8C%ED%8A%B8,2026-07-21T16:30:48+00:00,1
쏘나타DN8,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8F%98%EB%82%98%ED%83%80DN8,2026-07-21T16:30:53+00:00,1
올뉴카니발,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%98%AC%EB%89%B4%EC%B9%B4%EB%8B%88%EB%B0%9C,2026-07-21T16:30:57+00:00,1
기아소형SUV,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B8%B0%EC%95%84%EC%86%8C%ED%98%95SUV,2026-07-21T16:31:02+00:00,1
현대그랜저,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%98%84%EB%8C%80%EA%B7%B8%EB%9E%9C%EC%A0%80,2026-07-21T16:31:07+00:00,1
BMW코리아,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMW%EC%BD%94%EB%A6%AC%EC%95%84,2026-07-21T16:31:11+00:00,1
올뉴투싼,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%98%AC%EB%89%B4%ED%88%AC%EC%8B%BC,2026-07-21T16:31:16+00:00,1
코란도투리스모,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%BD%94%EB%9E%80%EB%8F%84%ED%88%AC%EB%A6%AC%EC%8A%A4%EB%AA%A8,2026-07-21T16:31:20+00:00,1
캡티바,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%BA%A1%ED%8B%B0%EB%B0%94,2026-07-21T16:31:24+00:00,1
스포티지견적,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8A%A4%ED%8F%AC%ED%8B%B0%EC%A7%80%EA%B2%AC%EC%A0%81,2026-07-21T16:31:29+00:00,1
쏘렌토하이브리드견적,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8F%98%EB%A0%8C%ED%86%A0%ED%95%98%EC%9D%B4%EB%B8%8C%EB%A6%AC%EB%93%9C%EA%B2%AC%EC%A0%81,2026-07-21T16:31:33+00:00,1
쏘렌토중고시세,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8F%98%EB%A0%8C%ED%86%A0%EC%A4%91%EA%B3%A0%EC%8B%9C%EC%84%B8,2026-07-21T16:31:38+00:00,1
기아스포티지가격,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B8%B0%EC%95%84%EC%8A%A4%ED%8F%AC%ED%8B%B0%EC%A7%80%EA%B0%80%EA%B2%A9,2026-07-21T16:31:42+00:00,1
카니발4세대9인승,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%B9%B4%EB%8B%88%EB%B0%9C4%EC%84%B8%EB%8C%809%EC%9D%B8%EC%8A%B9,2026-07-21T16:31:47+00:00,1
쏘렌토견적,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8F%98%EB%A0%8C%ED%86%A0%EA%B2%AC%EC%A0%81,2026-07-21T16:31:51+00:00,1
에스컬레이드롱바디,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%97%90%EC%8A%A4%EC%BB%AC%EB%A0%88%EC%9D%B4%EB%93%9C%EB%A1%B1%EB%B0%94%EB%94%94,2026-07-21T16:31:55+00:00,1
카니발특장,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%B9%B4%EB%8B%88%EB%B0%9C%ED%8A%B9%EC%9E%A5,2026-07-21T16:31:59+00:00,1
기아,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B8%B0%EC%95%84,2026-07-21T16:32:04+00:00,1
그랜저IG,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B7%B8%EB%9E%9C%EC%A0%80IG,2026-07-21T16:32:08+00:00,1
에쿠스VS380,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%97%90%EC%BF%A0%EC%8A%A4VS380,2026-07-21T16:32:13+00:00,1
BMWX5,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMWX5,2026-07-21T16:32:17+00:00,1
벤츠GLC,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0GLC,2026-07-21T16:32:22+00:00,1
벤츠C클래스,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0C%ED%81%B4%EB%9E%98%EC%8A%A4,2026-07-21T16:32:26+00:00,1
벤츠S450,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0S450,2026-07-21T16:32:30+00:00,1
벤츠SUV,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0SUV,2026-07-21T16:32:35+00:00,1
벤츠E200,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0E200,2026-07-21T16:32:39+00:00,1
외제차브랜드,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%99%B8%EC%A0%9C%EC%B0%A8%EB%B8%8C%EB%9E%9C%EB%93%9C,2026-07-21T16:32:44+00:00,1
포르쉐SUV,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%8F%AC%EB%A5%B4%EC%89%90SUV,2026-07-21T16:32:48+00:00,1
폭스바겐비틀,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%8F%AD%EC%8A%A4%EB%B0%94%EA%B2%90%EB%B9%84%ED%8B%80,2026-07-21T16:32:53+00:00,1
GLC300,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=GLC300,2026-07-21T16:32:57+00:00,1
캐딜락CT6,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%BA%90%EB%94%9C%EB%9D%BDCT6,2026-07-21T16:33:01+00:00,1
RS3,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=RS3,2026-07-21T16:33:05+00:00,1
벤츠CLA250,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0CLA250,2026-07-21T16:33:10+00:00,1
벤츠GLS580,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0GLS580,2026-07-21T16:33:14+00:00,1
G63AMG,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=G63AMG,2026-07-21T16:33:19+00:00,1
볼보XC70,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B3%BC%EB%B3%B4XC70,2026-07-21T16:33:23+00:00,1
BMWM440I,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMWM440I,2026-07-21T16:33:27+00:00,1
캐딜락CTS,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%BA%90%EB%94%9C%EB%9D%BDCTS,2026-07-21T16:33:32+00:00,1
BMW840I,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMW840I,2026-07-21T16:33:36+00:00,1
벤츠G63,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0G63,2026-07-21T16:33:40+00:00,1
BMWX7,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMWX7,2026-07-21T16:33:45+00:00,1
지바겐,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%A7%80%EB%B0%94%EA%B2%90,2026-07-21T16:33:49+00:00,1
아우디A5,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84%EC%9A%B0%EB%94%94A5,2026-07-21T16:33:54+00:00,1
BMW420I,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=BMW420I,2026-07-21T16:33:58+00:00,1
아우디A8,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84%EC%9A%B0%EB%94%94A8,2026-07-21T16:34:02+00:00,1
Z4,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=Z4,2026-07-21T16:34:06+00:00,1
스포티지중고,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8A%A4%ED%8F%AC%ED%8B%B0%EC%A7%80%EC%A4%91%EA%B3%A0,2026-07-21T16:34:11+00:00,1
포드랩터,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%8F%AC%EB%93%9C%EB%9E%A9%ED%84%B0,2026-07-21T16:34:16+00:00,1
수입차,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%88%98%EC%9E%85%EC%B0%A8,2026-07-21T16:34:21+00:00,1
벤츠E220D가격,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0E220D%EA%B0%80%EA%B2%A9,2026-07-21T16:34:25+00:00,1
R8,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=R8,2026-07-21T16:34:30+00:00,1
A8,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=A8,2026-07-21T16:34:34+00:00,1
벤츠S400D,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A4%EC%B8%A0S400D,2026-07-21T16:34:38+00:00,1
아우디S8,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84%EC%9A%B0%EB%94%94S8,2026-07-21T16:34:43+00:00,1
전기중고차,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%A0%84%EA%B8%B0%EC%A4%91%EA%B3%A0%EC%B0%A8,2026-07-21T16:34:47+00:00,1
2023아우디A6,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=2023%EC%95%84%EC%9A%B0%EB%94%94A6,2026-07-21T16:34:51+00:00,1
한달렌트카,없음,,있음,자동차 인기글,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%95%9C%EB%8B%AC%EB%A0%8C%ED%8A%B8%EC%B9%B4,2026-07-21T16:34:55+00:00,1
중고차렌트카,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%A4%91%EA%B3%A0%EC%B0%A8%EB%A0%8C%ED%8A%B8%EC%B9%B4,2026-07-21T16:34:59+00:00,1
차렌트비용,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%B0%A8%EB%A0%8C%ED%8A%B8%EB%B9%84%EC%9A%A9,2026-07-21T16:35:04+00:00,1
장기렌트장점,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9E%A5%EA%B8%B0%EB%A0%8C%ED%8A%B8%EC%9E%A5%EC%A0%90,2026-07-21T16:35:08+00:00,1
자동차렌트,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9E%90%EB%8F%99%EC%B0%A8%EB%A0%8C%ED%8A%B8,2026-07-21T16:35:13+00:00,1
한달렌트,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%95%9C%EB%8B%AC%EB%A0%8C%ED%8A%B8,2026-07-21T16:35:17+00:00,1
장기렌트리스차이,없음,,없음,,확인완료,,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9E%A5%EA%B8%B0%EB%A0%8C%ED%8A%B8%EB%A6%AC%EC%8A%A4%EC%B0%A8%EC%9D%B4,2026-07-21T16:35:21+00:00,1
